trial,testing,parameters,initial_deadline,final_deadline,net_reward,actions,success
183,False,"{'a': 0.01, 'e': 0.832768155737091}",20,0,-35.98254765065374,"{0: 14, 1: 1, 2: 5, 3: 0, 4: 0}",0
184,False,"{'a': 0.01, 'e': 0.8319358038266718}",20,0,-70.22387853004518,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
185,False,"{'a': 0.01, 'e': 0.8311042838521256}",30,22,-27.50855431953966,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
186,False,"{'a': 0.01, 'e': 0.8302735949819326}",20,0,-100.39857489961523,"{0: 14, 1: 0, 2: 4, 3: 0, 4: 2}",0
187,False,"{'a': 0.01, 'e': 0.8294437363854039}",30,2,-215.01722645491074,"{0: 16, 1: 4, 2: 3, 3: 1, 4: 4}",1
188,False,"{'a': 0.01, 'e': 0.8286147072326806}",25,0,-119.09158301079225,"{0: 16, 1: 5, 2: 1, 3: 1, 4: 2}",0
189,False,"{'a': 0.01, 'e': 0.8277865066947336}",20,0,-65.17544572564314,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
190,False,"{'a': 0.01, 'e': 0.8269591339433623}",25,13,5.816572635987087,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
191,False,"{'a': 0.01, 'e': 0.8261325881511938}",30,0,-112.17453052912519,"{0: 22, 1: 1, 2: 4, 3: 1, 4: 2}",0
192,False,"{'a': 0.01, 'e': 0.8253068684916823}",20,12,-57.23371927233111,"{0: 4, 1: 1, 2: 2, 3: 0, 4: 1}",1
193,False,"{'a': 0.01, 'e': 0.8244819741391082}",30,0,-69.21098309738797,"{0: 21, 1: 1, 2: 7, 3: 1, 4: 0}",0
194,False,"{'a': 0.01, 'e': 0.8236579042685769}",20,0,-48.423371690688526,"{0: 13, 1: 4, 2: 2, 3: 1, 4: 0}",0
195,False,"{'a': 0.01, 'e': 0.8228346580560184}",20,0,-121.36600609549313,"{0: 11, 1: 2, 2: 5, 3: 0, 4: 2}",0
196,False,"{'a': 0.01, 'e': 0.8220122346781865}",25,8,-117.13507261486856,"{0: 10, 1: 1, 2: 3, 3: 1, 4: 2}",1
197,False,"{'a': 0.01, 'e': 0.821190633312658}",30,0,-158.59398894552658,"{0: 21, 1: 0, 2: 6, 3: 0, 4: 3}",0
198,False,"{'a': 0.01, 'e': 0.8203698531378311}",20,0,-90.63654253220348,"{0: 12, 1: 2, 2: 4, 3: 1, 4: 1}",0
199,False,"{'a': 0.01, 'e': 0.8195498933329256}",30,0,-83.60008174777307,"{0: 22, 1: 2, 2: 4, 3: 1, 4: 1}",0
200,False,"{'a': 0.01, 'e': 0.8187307530779818}",30,0,-119.11127536198704,"{0: 20, 1: 6, 2: 1, 3: 1, 4: 2}",0
201,False,"{'a': 0.01, 'e': 0.8179124315538594}",30,0,-15.522203787693353,"{0: 24, 1: 3, 2: 3, 3: 0, 4: 0}",0
202,False,"{'a': 0.01, 'e': 0.8170949279422366}",25,0,-74.15648326214318,"{0: 20, 1: 3, 2: 0, 3: 0, 4: 2}",0
203,False,"{'a': 0.01, 'e': 0.8162782414256099}",20,0,-132.50637064900195,"{0: 12, 1: 1, 2: 4, 3: 1, 4: 2}",0
204,False,"{'a': 0.01, 'e': 0.8154623711872927}",25,0,-71.15483017077821,"{0: 16, 1: 0, 2: 9, 3: 0, 4: 0}",0
205,False,"{'a': 0.01, 'e': 0.8146473164114145}",35,0,-173.31644034285733,"{0: 22, 1: 3, 2: 6, 3: 2, 4: 2}",0
206,False,"{'a': 0.01, 'e': 0.8138330762829207}",20,0,-42.22306079584364,"{0: 13, 1: 5, 2: 1, 3: 1, 4: 0}",0
207,False,"{'a': 0.01, 'e': 0.813019649987571}",30,20,-18.93043680782982,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 1}",1
208,False,"{'a': 0.01, 'e': 0.812207036711939}",35,21,-2.2571279650360228,"{0: 11, 1: 2, 2: 1, 3: 0, 4: 0}",1
209,False,"{'a': 0.01, 'e': 0.8113952356434114}",20,0,-84.86948970309362,"{0: 14, 1: 2, 2: 1, 3: 2, 4: 1}",0
210,False,"{'a': 0.01, 'e': 0.8105842459701871}",20,0,-27.229549157210467,"{0: 15, 1: 3, 2: 1, 3: 1, 4: 0}",0
211,False,"{'a': 0.01, 'e': 0.8097740668812763}",20,0,-45.48551747735158,"{0: 15, 1: 3, 2: 1, 3: 0, 4: 1}",0
212,False,"{'a': 0.01, 'e': 0.8089646975664998}",20,0,-121.02576059023329,"{0: 14, 1: 1, 2: 1, 3: 2, 4: 2}",0
213,False,"{'a': 0.01, 'e': 0.8081561372164884}",25,0,-30.980737736658146,"{0: 19, 1: 3, 2: 2, 3: 1, 4: 0}",0
214,False,"{'a': 0.01, 'e': 0.8073483850226815}",20,0,-89.47445609164922,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",1
215,False,"{'a': 0.01, 'e': 0.8065414401773269}",30,0,-84.0026413379201,"{0: 21, 1: 2, 2: 6, 3: 0, 4: 1}",0
216,False,"{'a': 0.01, 'e': 0.8057353018734796}",25,0,-161.34818584090127,"{0: 14, 1: 1, 2: 7, 3: 1, 4: 2}",0
217,False,"{'a': 0.01, 'e': 0.8049299693050015}",20,0,-213.0417555817112,"{0: 9, 1: 1, 2: 4, 3: 3, 4: 3}",0
218,False,"{'a': 0.01, 'e': 0.8041254416665596}",20,0,-86.82777788544115,"{0: 12, 1: 2, 2: 3, 3: 3, 4: 0}",0
219,False,"{'a': 0.01, 'e': 0.8033217181536265}",20,12,-27.462865122090978,"{0: 7, 1: 0, 2: 0, 3: 0, 4: 1}",1
220,False,"{'a': 0.01, 'e': 0.8025187979624785}",30,6,-155.95829734292874,"{0: 12, 1: 3, 2: 6, 3: 1, 4: 2}",1
221,False,"{'a': 0.01, 'e': 0.8017166802901953}",25,0,-132.85895848483824,"{0: 14, 1: 1, 2: 7, 3: 2, 4: 1}",0
222,False,"{'a': 0.01, 'e': 0.8009153643346592}",25,0,-155.61498128038323,"{0: 16, 1: 2, 2: 4, 3: 0, 4: 3}",0
223,False,"{'a': 0.01, 'e': 0.8001148492945541}",20,0,-25.012322441808827,"{0: 14, 1: 3, 2: 3, 3: 0, 4: 0}",0
224,False,"{'a': 0.01, 'e': 0.7993151343693651}",20,0,-121.45120199766227,"{0: 9, 1: 1, 2: 9, 3: 0, 4: 1}",0
225,False,"{'a': 0.01, 'e': 0.7985162187593771}",20,0,-33.14534215998381,"{0: 14, 1: 2, 2: 4, 3: 0, 4: 0}",0
226,False,"{'a': 0.01, 'e': 0.7977181016656743}",30,6,-84.85723828344076,"{0: 18, 1: 0, 2: 3, 3: 2, 4: 1}",1
227,False,"{'a': 0.01, 'e': 0.7969207822901396}",25,0,-58.07967483425516,"{0: 16, 1: 3, 2: 6, 3: 0, 4: 0}",0
228,False,"{'a': 0.01, 'e': 0.7961242598354538}",20,0,-165.74223152423863,"{0: 14, 1: 0, 2: 2, 3: 0, 4: 4}",0
229,False,"{'a': 0.01, 'e': 0.7953285335050939}",25,0,-79.88061495504431,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
230,False,"{'a': 0.01, 'e': 0.794533602503334}",20,10,-81.19534075565957,"{0: 5, 1: 0, 2: 3, 3: 1, 4: 1}",1
231,False,"{'a': 0.01, 'e': 0.7937394660352427}",30,0,-120.44207193717287,"{0: 20, 1: 1, 2: 6, 3: 2, 4: 1}",0
232,False,"{'a': 0.01, 'e': 0.7929461233066837}",20,0,-77.26312315344774,"{0: 11, 1: 2, 2: 6, 3: 1, 4: 0}",0
233,False,"{'a': 0.01, 'e': 0.792153573524314}",20,0,-78.01672449162005,"{0: 13, 1: 1, 2: 5, 3: 0, 4: 1}",0
234,False,"{'a': 0.01, 'e': 0.7913618158955839}",25,0,-27.599128934876838,"{0: 18, 1: 3, 2: 4, 3: 0, 4: 0}",0
235,False,"{'a': 0.01, 'e': 0.7905708496287356}",25,0,-93.22452933783134,"{0: 19, 1: 0, 2: 3, 3: 2, 4: 1}",0
236,False,"{'a': 0.01, 'e': 0.7897806739328027}",35,10,-217.82248699897218,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 5}",1
237,False,"{'a': 0.01, 'e': 0.7889912880176096}",20,0,-19.30123484787315,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 0}",0
238,False,"{'a': 0.01, 'e': 0.7882026910937704}",20,0,-69.75500513254018,"{0: 13, 1: 4, 2: 1, 3: 1, 4: 1}",0
239,False,"{'a': 0.01, 'e': 0.7874148823726879}",20,0,-14.1485088100984,"{0: 16, 1: 2, 2: 2, 3: 0, 4: 0}",0
240,False,"{'a': 0.01, 'e': 0.7866278610665535}",35,0,-158.5287395352187,"{0: 21, 1: 1, 2: 10, 3: 2, 4: 1}",0
241,False,"{'a': 0.01, 'e': 0.7858416263883455}",20,7,4.783636004519993,"{0: 11, 1: 2, 2: 0, 3: 0, 4: 0}",1
242,False,"{'a': 0.01, 'e': 0.7850561775518295}",25,0,-85.38863994816543,"{0: 18, 1: 1, 2: 4, 3: 1, 4: 1}",0
243,False,"{'a': 0.01, 'e': 0.7842715137715565}",30,0,-72.57437128025106,"{0: 24, 1: 2, 2: 1, 3: 2, 4: 1}",0
244,False,"{'a': 0.01, 'e': 0.7834876342628625}",30,0,-78.07507814300277,"{0: 24, 1: 2, 2: 2, 3: 0, 4: 2}",0
245,False,"{'a': 0.01, 'e': 0.7827045382418681}",20,0,-175.9945353961859,"{0: 10, 1: 2, 2: 4, 3: 1, 4: 3}",0
246,False,"{'a': 0.01, 'e': 0.7819222249254772}",20,0,-106.6294930820432,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
247,False,"{'a': 0.01, 'e': 0.7811406935313765}",20,5,-10.867210094209469,"{0: 11, 1: 2, 2: 2, 3: 0, 4: 0}",1
248,False,"{'a': 0.01, 'e': 0.7803599432780343}",25,0,-168.20066988543576,"{0: 14, 1: 3, 2: 3, 3: 3, 4: 2}",0
249,False,"{'a': 0.01, 'e': 0.7795799733847004}",25,0,-153.24550818192117,"{0: 16, 1: 1, 2: 3, 3: 3, 4: 2}",0
250,False,"{'a': 0.01, 'e': 0.7788007830714049}",20,0,-97.51787065897358,"{0: 14, 1: 1, 2: 3, 3: 0, 4: 2}",0
251,False,"{'a': 0.01, 'e': 0.7780223715589573}",25,7,-6.678146698285944,"{0: 14, 1: 3, 2: 1, 3: 0, 4: 0}",1
252,False,"{'a': 0.01, 'e': 0.7772447380689461}",25,3,-73.68341005230924,"{0: 18, 1: 1, 2: 1, 3: 0, 4: 2}",1
253,False,"{'a': 0.01, 'e': 0.7764678818237378}",20,0,-19.176580528623465,"{0: 17, 1: 0, 2: 2, 3: 1, 4: 0}",0
254,False,"{'a': 0.01, 'e': 0.775691802046476}",30,0,-106.26875985848571,"{0: 22, 1: 2, 2: 4, 3: 0, 4: 2}",0
255,False,"{'a': 0.01, 'e': 0.774916497961081}",20,0,-219.74872884795099,"{0: 11, 1: 1, 2: 3, 3: 0, 4: 5}",0
256,False,"{'a': 0.01, 'e': 0.7741419687922484}",20,0,-48.69465178809,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
257,False,"{'a': 0.01, 'e': 0.7733682137654491}",25,0,-117.8091025924895,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
258,False,"{'a': 0.01, 'e': 0.772595232106928}",30,0,-108.85217239686465,"{0: 15, 1: 5, 2: 10, 3: 0, 4: 0}",0
259,False,"{'a': 0.01, 'e': 0.7718230230437034}",20,0,-15.817470227508263,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
260,False,"{'a': 0.01, 'e': 0.7710515858035663}",20,0,-105.7708713193048,"{0: 11, 1: 4, 2: 2, 3: 2, 4: 1}",0
261,False,"{'a': 0.01, 'e': 0.7702809196150792}",20,0,-38.63287846360436,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
262,False,"{'a': 0.01, 'e': 0.7695110237075758}",25,0,-73.91384351803302,"{0: 18, 1: 3, 2: 2, 3: 1, 4: 1}",0
263,False,"{'a': 0.01, 'e': 0.7687418973111603}",20,6,-38.407928193932406,"{0: 9, 1: 1, 2: 3, 3: 1, 4: 0}",1
264,False,"{'a': 0.01, 'e': 0.7679735396567061}",30,0,-118.6054650997285,"{0: 18, 1: 2, 2: 9, 3: 0, 4: 1}",0
265,False,"{'a': 0.01, 'e': 0.7672059499758557}",25,0,-34.234984082976176,"{0: 17, 1: 4, 2: 4, 3: 0, 4: 0}",1
266,False,"{'a': 0.01, 'e': 0.7664391275010192}",20,0,-48.64819833516974,"{0: 15, 1: 1, 2: 3, 3: 0, 4: 1}",0
267,False,"{'a': 0.01, 'e': 0.7656730714653739}",20,0,-25.585068264650005,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
268,False,"{'a': 0.01, 'e': 0.764907781102864}",25,0,-47.47274974777691,"{0: 18, 1: 1, 2: 6, 3: 0, 4: 0}",0
269,False,"{'a': 0.01, 'e': 0.764143255648199}",30,0,-7.2708151862438575,"{0: 24, 1: 4, 2: 2, 3: 0, 4: 0}",0
270,False,"{'a': 0.01, 'e': 0.7633794943368531}",20,9,-6.792294145279944,"{0: 9, 1: 0, 2: 2, 3: 0, 4: 0}",1
271,False,"{'a': 0.01, 'e': 0.7626164964050653}",20,0,-102.42469034002619,"{0: 14, 1: 2, 2: 1, 3: 1, 4: 2}",0
272,False,"{'a': 0.01, 'e': 0.7618542610898376}",25,0,-103.1235001447688,"{0: 16, 1: 4, 2: 2, 3: 2, 4: 1}",0
273,False,"{'a': 0.01, 'e': 0.7610927876289343}",25,0,-92.18985073839708,"{0: 16, 1: 1, 2: 7, 3: 0, 4: 1}",0
274,False,"{'a': 0.01, 'e': 0.7603320752608821}",20,0,-17.28024546566082,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
275,False,"{'a': 0.01, 'e': 0.7595721232249685}",20,13,4.595403689950214,"{0: 6, 1: 1, 2: 0, 3: 0, 4: 0}",1
276,False,"{'a': 0.01, 'e': 0.7588129307612413}",30,0,-147.52521872640597,"{0: 16, 1: 4, 2: 7, 3: 2, 4: 1}",0
277,False,"{'a': 0.01, 'e': 0.7580544971105083}",20,0,-57.545236906713406,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
278,False,"{'a': 0.01, 'e': 0.7572968215143355}",25,0,-46.94895115688061,"{0: 17, 1: 2, 2: 6, 3: 0, 4: 0}",0
279,False,"{'a': 0.01, 'e': 0.7565399032150474}",30,0,-139.37435616614826,"{0: 22, 1: 0, 2: 4, 3: 2, 4: 2}",0
280,False,"{'a': 0.01, 'e': 0.7557837414557255}",25,0,-218.87784325232462,"{0: 15, 1: 2, 2: 3, 3: 0, 4: 5}",0
281,False,"{'a': 0.01, 'e': 0.755028335480208}",20,12,-39.39629613583825,"{0: 6, 1: 0, 2: 1, 3: 0, 4: 1}",1
282,False,"{'a': 0.01, 'e': 0.754273684533089}",20,0,-116.21658810626464,"{0: 12, 1: 2, 2: 2, 3: 3, 4: 1}",0
283,False,"{'a': 0.01, 'e': 0.7535197878597172}",20,12,-14.971162688484943,"{0: 4, 1: 3, 2: 1, 3: 0, 4: 0}",1
284,False,"{'a': 0.01, 'e': 0.7527666447061963}",25,0,-142.95302806188442,"{0: 17, 1: 1, 2: 2, 3: 3, 4: 2}",0
285,False,"{'a': 0.01, 'e': 0.7520142543193826}",20,0,-117.57427481421324,"{0: 11, 1: 3, 2: 3, 3: 2, 4: 1}",0
286,False,"{'a': 0.01, 'e': 0.751262615946886}",25,0,-191.78611862730276,"{0: 16, 1: 0, 2: 5, 3: 0, 4: 4}",0
287,False,"{'a': 0.01, 'e': 0.750511728837068}",20,0,-121.8282071516746,"{0: 11, 1: 1, 2: 5, 3: 2, 4: 1}",0
288,False,"{'a': 0.01, 'e': 0.7497615922390413}",25,12,-8.651524407739377,"{0: 10, 1: 1, 2: 2, 3: 0, 4: 0}",1
289,False,"{'a': 0.01, 'e': 0.7490122054026693}",20,0,-67.15016169868669,"{0: 15, 1: 0, 2: 3, 3: 1, 4: 1}",0
290,False,"{'a': 0.01, 'e': 0.7482635675785653}",30,24,10.594064246006841,"{0: 6, 1: 0, 2: 0, 3: 0, 4: 0}",1
291,False,"{'a': 0.01, 'e': 0.747515678018091}",20,0,-60.54403927129992,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
292,False,"{'a': 0.01, 'e': 0.7467685359733571}",20,8,-72.07378699809375,"{0: 7, 1: 1, 2: 2, 3: 1, 4: 1}",1
293,False,"{'a': 0.01, 'e': 0.7460221406972215}",20,0,-37.086572044662645,"{0: 15, 1: 1, 2: 3, 3: 1, 4: 0}",1
294,False,"{'a': 0.01, 'e': 0.7452764914432887}",25,0,-132.37679308915233,"{0: 15, 1: 3, 2: 5, 3: 0, 4: 2}",0
295,False,"{'a': 0.01, 'e': 0.7445315874659094}",25,0,-113.50846535834837,"{0: 14, 1: 1, 2: 8, 3: 2, 4: 0}",0
296,False,"{'a': 0.01, 'e': 0.7437874280201796}",20,0,-16.829383471960213,"{0: 16, 1: 1, 2: 3, 3: 0, 4: 0}",0
297,False,"{'a': 0.01, 'e': 0.7430440123619398}",20,0,-23.6965292394106,"{0: 16, 1: 1, 2: 2, 3: 1, 4: 0}",0
298,False,"{'a': 0.01, 'e': 0.7423013397477743}",20,11,3.170154281143696,"{0: 8, 1: 0, 2: 1, 3: 0, 4: 0}",1
299,False,"{'a': 0.01, 'e': 0.7415594094350105}",25,0,-141.71605753858586,"{0: 14, 1: 2, 2: 7, 3: 0, 4: 2}",0
300,False,"{'a': 0.01, 'e': 0.7408182206817179}",35,19,-30.357456449750572,"{0: 12, 1: 0, 2: 3, 3: 1, 4: 0}",1
301,False,"{'a': 0.01, 'e': 0.7400777727467076}",25,0,8.439337961362668,"{0: 21, 1: 4, 2: 0, 3: 0, 4: 0}",0
302,False,"{'a': 0.01, 'e': 0.7393380648895319}",25,0,-108.18377151902249,"{0: 18, 1: 1, 2: 4, 3: 0, 4: 2}",0
303,False,"{'a': 0.01, 'e': 0.7385990963704826}",20,14,3.896521993396157,"{0: 5, 1: 1, 2: 0, 3: 0, 4: 0}",1
304,False,"{'a': 0.01, 'e': 0.7378608664505911}",25,0,-88.42782705609244,"{0: 18, 1: 0, 2: 3, 3: 4, 4: 0}",0
305,False,"{'a': 0.01, 'e': 0.7371233743916278}",25,0,-84.01996534036034,"{0: 14, 1: 2, 2: 9, 3: 0, 4: 0}",0
306,False,"{'a': 0.01, 'e': 0.7363866194561001}",20,0,-110.18887230630416,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
307,False,"{'a': 0.01, 'e': 0.7356506009072533}",25,13,-27.39526533717724,"{0: 10, 1: 1, 2: 0, 3: 0, 4: 1}",1
308,False,"{'a': 0.01, 'e': 0.7349153180090687}",30,0,-53.72384050030728,"{0: 20, 1: 5, 2: 5, 3: 0, 4: 0}",0
309,False,"{'a': 0.01, 'e': 0.7341807700262634}",25,0,-92.70353012177179,"{0: 19, 1: 2, 2: 2, 3: 0, 4: 2}",0
310,False,"{'a': 0.01, 'e': 0.7334469562242892}",30,0,-62.5363403435788,"{0: 22, 1: 1, 2: 6, 3: 1, 4: 0}",0
311,False,"{'a': 0.01, 'e': 0.7327138758693325}",20,0,-60.24954727812158,"{0: 12, 1: 4, 2: 3, 3: 1, 4: 0}",0
312,False,"{'a': 0.01, 'e': 0.7319815282283126}",20,1,-125.07820370440297,"{0: 12, 1: 2, 2: 1, 3: 2, 4: 2}",1
313,False,"{'a': 0.01, 'e': 0.731249912568882}",25,0,-82.52696440335019,"{0: 18, 1: 1, 2: 5, 3: 0, 4: 1}",0
314,False,"{'a': 0.01, 'e': 0.7305190281594249}",35,9,-98.45768396934422,"{0: 18, 1: 1, 2: 4, 3: 2, 4: 1}",1
315,False,"{'a': 0.01, 'e': 0.7297888742690568}",20,0,-19.72472366280821,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
316,False,"{'a': 0.01, 'e': 0.7290594501676237}",20,0,-24.311835479629654,"{0: 15, 1: 3, 2: 2, 3: 0, 4: 0}",0
317,False,"{'a': 0.01, 'e': 0.7283307551257017}",20,0,-80.10936546791083,"{0: 13, 1: 2, 2: 3, 3: 1, 4: 1}",0
318,False,"{'a': 0.01, 'e': 0.7276027884145955}",25,0,-121.51453356694928,"{0: 18, 1: 0, 2: 4, 3: 1, 4: 2}",0
319,False,"{'a': 0.01, 'e': 0.7268755493063382}",25,3,-126.66744081545512,"{0: 13, 1: 2, 2: 4, 3: 1, 4: 2}",1
320,False,"{'a': 0.01, 'e': 0.7261490370736909}",20,0,-57.79813738010539,"{0: 16, 1: 0, 2: 2, 3: 1, 4: 1}",0
321,False,"{'a': 0.01, 'e': 0.7254232509901412}",30,0,-220.805908216832,"{0: 17, 1: 0, 2: 9, 3: 0, 4: 4}",0
322,False,"{'a': 0.01, 'e': 0.7246981903299029}",30,18,3.091534880858555,"{0: 10, 1: 2, 2: 0, 3: 0, 4: 0}",1
323,False,"{'a': 0.01, 'e': 0.7239738543679153}",20,0,-68.22999015912869,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
324,False,"{'a': 0.01, 'e': 0.7232502423798424}",25,0,-119.5377585001781,"{0: 17, 1: 2, 2: 3, 3: 1, 4: 2}",0
325,False,"{'a': 0.01, 'e': 0.7225273536420722}",20,7,-39.02248771201276,"{0: 10, 1: 1, 2: 1, 3: 0, 4: 1}",1
326,False,"{'a': 0.01, 'e': 0.7218051874317158}",25,0,-42.51718266317889,"{0: 19, 1: 1, 2: 4, 3: 1, 4: 0}",0
327,False,"{'a': 0.01, 'e': 0.721083743026607}",25,13,9.412497901119398,"{0: 11, 1: 0, 2: 1, 3: 0, 4: 0}",1
328,False,"{'a': 0.01, 'e': 0.7203630197053014}",30,0,-135.51621425247032,"{0: 16, 1: 3, 2: 8, 3: 3, 4: 0}",0
329,False,"{'a': 0.01, 'e': 0.7196430167470754}",20,0,-3.9691318570975334,"{0: 16, 1: 3, 2: 1, 3: 0, 4: 0}",0
330,False,"{'a': 0.01, 'e': 0.7189237334319262}",20,0,-96.32550745237911,"{0: 11, 1: 3, 2: 5, 3: 0, 4: 1}",0
331,False,"{'a': 0.01, 'e': 0.7182051690405703}",20,0,-90.72754776359068,"{0: 11, 1: 3, 2: 4, 3: 1, 4: 1}",0
332,False,"{'a': 0.01, 'e': 0.7174873228544433}",25,8,-67.39983252067036,"{0: 11, 1: 1, 2: 4, 3: 0, 4: 1}",1
333,False,"{'a': 0.01, 'e': 0.716770194155699}",20,0,-23.79095279084444,"{0: 15, 1: 1, 2: 4, 3: 0, 4: 0}",0
334,False,"{'a': 0.01, 'e': 0.7160537822272085}",20,0,-64.75370365667091,"{0: 13, 1: 3, 2: 3, 3: 0, 4: 1}",0
335,False,"{'a': 0.01, 'e': 0.7153380863525599}",20,16,6.58002758576244,"{0: 4, 1: 0, 2: 0, 3: 0, 4: 0}",1
336,False,"{'a': 0.01, 'e': 0.7146231058160573}",25,0,-73.72834492879846,"{0: 15, 1: 2, 2: 8, 3: 0, 4: 0}",0
337,False,"{'a': 0.01, 'e': 0.71390883990272}",20,0,-35.164466767157364,"{0: 13, 1: 3, 2: 4, 3: 0, 4: 0}",0
338,False,"{'a': 0.01, 'e': 0.7131952878982822}",20,10,-27.814348443032554,"{0: 8, 1: 1, 2: 0, 3: 0, 4: 1}",1
339,False,"{'a': 0.01, 'e': 0.7124824490891918}",20,0,-41.08622013448912,"{0: 14, 1: 3, 2: 2, 3: 1, 4: 0}",0
340,False,"{'a': 0.01, 'e': 0.7117703227626097}",25,1,-98.36042880382418,"{0: 17, 1: 2, 2: 3, 3: 0, 4: 2}",1
341,False,"{'a': 0.01, 'e': 0.7110589082064097}",20,11,12.865252419796404,"{0: 9, 1: 0, 2: 0, 3: 0, 4: 0}",1
342,False,"{'a': 0.01, 'e': 0.7103482047091773}",25,0,-101.85434997371425,"{0: 16, 1: 3, 2: 3, 3: 2, 4: 1}",0
343,False,"{'a': 0.01, 'e': 0.7096382115602087}",20,6,-96.20379467582136,"{0: 8, 1: 2, 2: 2, 3: 0, 4: 2}",1
344,False,"{'a': 0.01, 'e': 0.7089289280495107}",20,0,-50.83576352430183,"{0: 13, 1: 3, 2: 3, 3: 1, 4: 0}",0
345,False,"{'a': 0.01, 'e': 0.7082203534678}",20,0,-102.33993951818655,"{0: 13, 1: 2, 2: 3, 3: 0, 4: 2}",0
346,False,"{'a': 0.01, 'e': 0.7075124871065017}",25,0,-134.49855699237145,"{0: 16, 1: 2, 2: 3, 3: 2, 4: 2}",0
347,False,"{'a': 0.01, 'e': 0.7068053282577494}",30,0,-81.84818208218428,"{0: 23, 1: 4, 2: 1, 3: 0, 4: 2}",0
348,False,"{'a': 0.01, 'e': 0.7060988762143844}",25,0,-81.48647147817852,"{0: 20, 1: 1, 2: 2, 3: 0, 4: 2}",0
349,False,"{'a': 0.01, 'e': 0.7053931302699543}",25,0,-136.73172880578457,"{0: 16, 1: 1, 2: 5, 3: 1, 4: 2}",0
350,False,"{'a': 0.01, 'e': 0.7046880897187134}",20,0,-87.63715310497645,"{0: 14, 1: 1, 2: 2, 3: 2, 4: 1}",0
351,False,"{'a': 0.01, 'e': 0.7039837538556208}",20,0,5.14358439019234,"{0: 17, 1: 3, 2: 0, 3: 0, 4: 0}",0
352,False,"{'a': 0.01, 'e': 0.7032801219763409}",30,19,-52.33372152387293,"{0: 8, 1: 1, 2: 0, 3: 1, 4: 1}",1
353,False,"{'a': 0.01, 'e': 0.7025771933772416}",20,0,-53.29673255699244,"{0: 15, 1: 3, 2: 0, 3: 1, 4: 1}",0
354,False,"{'a': 0.01, 'e': 0.701874967355394}",20,0,-56.73001192739286,"{0: 15, 1: 2, 2: 1, 3: 1, 4: 1}",0
355,False,"{'a': 0.01, 'e': 0.7011734432085724}",20,0,-115.29729921207604,"{0: 13, 1: 2, 2: 2, 3: 1, 4: 2}",0
356,False,"{'a': 0.01, 'e': 0.7004726202352524}",20,0,-43.35329185716907,"{0: 13, 1: 2, 2: 5, 3: 0, 4: 0}",0
357,False,"{'a': 0.01, 'e': 0.699772497734611}",20,6,-39.945237996902165,"{0: 11, 1: 0, 2: 2, 3: 0, 4: 1}",1
358,False,"{'a': 0.01, 'e': 0.6990730750065257}",25,11,-26.950563137572388,"{0: 9, 1: 2, 2: 3, 3: 0, 4: 0}",1
359,False,"{'a': 0.01, 'e': 0.6983743513515736}",35,0,-121.74499657363907,"{0: 25, 1: 3, 2: 4, 3: 1, 4: 2}",0
360,False,"{'a': 0.01, 'e': 0.697676326071031}",20,0,-87.1652168461842,"{0: 12, 1: 2, 2: 5, 3: 0, 4: 1}",0
361,False,"{'a': 0.01, 'e': 0.6969789984668727}",20,0,-18.734385427186847,"{0: 16, 1: 0, 2: 4, 3: 0, 4: 0}",0
362,False,"{'a': 0.01, 'e': 0.696282367841771}",20,0,-63.11445671776805,"{0: 14, 1: 2, 2: 3, 3: 0, 4: 1}",0
363,False,"{'a': 0.01, 'e': 0.6955864334990951}",20,0,-1.7965856366694086,"{0: 17, 1: 1, 2: 2, 3: 0, 4: 0}",0
364,False,"{'a': 0.01, 'e': 0.6948911947429106}",20,5,-92.61161412518233,"{0: 10, 1: 0, 2: 3, 3: 0, 4: 2}",1
365,False,"{'a': 0.01, 'e': 0.6941966508779789}",30,0,-111.80463090164905,"{0: 23, 1: 0, 2: 4, 3: 1, 4: 2}",0
366,False,"{'a': 0.01, 'e': 0.6935028012097558}",30,0,-174.00371659205462,"{0: 17, 1: 4, 2: 6, 3: 0, 4: 3}",0
